2  0.757531843534215987	7.577784851134323763e-01	1.237327285532213161e-01	
2  0.91181588862985008	7.594759513862192613e-01	1.235908933798908205e-01	
1  0.798549441401322446	7.582454456263511000e-01	1.235458010056803141e-01	
1  0.0419614066961466886	7.444136596957480201e-01	1.236271771159246080e-01	
1  0.00235213988764898995	7.412739460836673677e-01	1.234527437211443146e-01	
2  0.0269790701822487065	7.370014973968332939e-01	1.232475448056467998e-01	
1  0.266188366438897983	7.506609094396909931e-01	1.236071625691971265e-01	
5  0.0281482991565616333	7.436692203970440840e-01	1.234816775761405222e-01	
1  0.0753801412779745994	7.347864436726753157e-01	1.232694321818170596e-01	
1  0.00068969255488193586	7.408273890532924844e-01	1.229302653483688307e-01	
1  0.109020844945833695	7.336693193147493242e-01	1.227047985056392287e-01	
3  0.727281421256060767	7.231740532651725895e-01	1.228108772650544633e-01	
1  0.49060916257596221	7.262339819748574454e-01	1.225476109780411216e-01	
1  0.0630870102560889962	7.453439795297042147e-01	1.226275921614746883e-01	
1  0.358333414860987687	7.523211771280993165e-01	1.225160138138356725e-01	
1  0.15790418113634716	7.323200502402166245e-01	1.225414326253198571e-01	
1  0.26367485768080956	7.299881235167638982e-01	1.223817971582007863e-01	
1  0.118238835097390554	7.472053137088821018e-01	1.222463025148795152e-01	
1  0.0074809035623196133	7.385630777827972837e-01	1.224444053774981500e-01	
1  0.240758976205687508	7.304464077654780896e-01	1.227001568082483479e-01	
1  0.396284839681993517	7.529417463250515086e-01	1.226723955200646754e-01	
1  0.0383933684021422056	7.442348796181351700e-01	1.228910635326989353e-01	
2  0.019430788118446448	7.430992942382691480e-01	1.228165443544599472e-01	
1  0.0420055820439995398	7.444158244771496014e-01	1.228821561813925323e-01	
1  0.0761776421315225327	7.347573544657085565e-01	1.230194234549217835e-01	
1  0.0220813219118403507	7.373158827937550397e-01	1.231173306534739387e-01	
4  0.764357614038801425	7.227429461870856775e-01	1.232083298573332791e-01	
3  1.09800322913716619	7.192571213412604081e-01	1.230960750739859000e-01	
1  0.118199183951413003	7.333958442294566948e-01	1.234133250487703809e-01	
1  0.20903126294363486	7.494814011849993962e-01	1.235727913172224024e-01	
1  0.281497086152446674	7.509546771374621121e-01	1.235502987047701756e-01	
1  0.0599570112871116445	7.452172617900479912e-01	1.237973727721600886e-01	
1  0.0673787309851955479	7.455127243003739634e-01	1.235671015820580670e-01	
2  0.116208913433397981	7.471457819574844894e-01	1.233001721005599072e-01	
2  0.20178924831905734	7.493209516162159245e-01	1.230555622390501064e-01	
3  0.172896022530357241	7.486501801157844360e-01	1.229299214427407722e-01	
2  0.246397312193757295	7.502683051749782228e-01	1.227642738481715540e-01	
2  0.386643996345801599	7.527870248997242664e-01	1.228379310319811790e-01	
1  0.244464186157719338	7.502291246841644723e-01	1.230147140853385529e-01	
1  0.0422784594245512249	7.444291714806644533e-01	1.233123823823982917e-01	
1  0.0370606665416090414	7.441659831353615306e-01	1.232873893916377056e-01	
1  0.0467429471156562068	7.359582842432049743e-01	1.231420791872685633e-01	
1  0.0355636431382886364	7.365129026940400170e-01	1.231546762928145272e-01	
1  0.120522507696045805	7.472716796328905398e-01	1.233306167965152605e-01	
1  0.134214057090280003	7.476570269092458476e-01	1.234472840147583933e-01	
1  0.733212877772739913	7.574956415800105924e-01	1.234276668463042681e-01	
1  0.893305588802520312	7.592803129018538266e-01	1.234291631661969812e-01	
2  0.0369198743247360767	7.441586327782880872e-01	1.232550597586914709e-01	
1  0.135423156642964254	7.329099086195788315e-01	1.234396055702368378e-01	
1  0.921705045580642368	7.210203420470755464e-01	1.236065235671933160e-01	
1  0.0144884151891296123	7.427172066683409568e-01	1.235337411644473055e-01	
1  5.18741071246146243e-05	7.401553632483729439e-01	1.234424875648938297e-01	
1  0.0863971120398205755	7.462027304989655718e-01	1.233892447620683203e-01	
1  0.0334805982385680892	7.439745143431002461e-01	1.235972765942824625e-01	
1  0.579820342054506832	7.555914991921570678e-01	1.234680399087455110e-01	
1  0.13312888616048163	7.476272243865462741e-01	1.233069173560231158e-01	
2  1.14709737688553792	7.618081712414235263e-01	1.234472821707025547e-01	
1  0.296243553605293475	7.512301921436881358e-01	1.234538592448798100e-01	
1  0.219477939481705353	7.497080318576300195e-01	1.232612258666834076e-01	
1  1.40843153448911429	7.641325883870965230e-01	1.229367899011053061e-01	
1  1.23219386805174458	7.625916832721960636e-01	1.228674658880309356e-01	
2  1.08821021336821699	7.612488284838826447e-01	1.229125761386570120e-01	
2  1.02589126194298186	7.606401432668593587e-01	1.229354236371924536e-01	
1  0.671229350018484494	7.567527618433943504e-01	1.229945694481267976e-01	
2  0.745829643362879047	7.576429576074953376e-01	1.230713744852465485e-01	
1  1.04154794308343379	7.607947665145686766e-01	1.231558229006512462e-01	
6  1.7931615537794432	7.671913776405778762e-01	1.232234390768074811e-01	
2  0.0781005459251210288	7.459121643027162296e-01	1.233538186945591364e-01	
1  0.345900483871791509	7.521107894374514657e-01	1.235355623816702941e-01	
1  1.96766338510096039	7.684694744349892526e-01	1.237358158955082776e-01	
2  1.95217971823143133	7.683584218509945662e-01	1.236378178675421463e-01	
2  0.740995297611746317	7.575866591225969282e-01	1.235741659978716739e-01	
1  0.652026161036684204	7.565157056652762613e-01	1.237565369862246717e-01	
1  0.218474795178581094	7.496865070926099772e-01	1.235646332807332076e-01	
1  0.493651555642239503	7.544095641094755722e-01	1.237925872142760508e-01	
1  0.00727010216023832746	7.385877246719113609e-01	1.238695082614959947e-01	
1  0.00597587602973337784	7.387475982204110281e-01	1.240145898857276802e-01	
2  0.174394177984308951	7.319137204853694012e-01	1.239660322069578990e-01	
1  0.106583650082925238	7.468561463075072959e-01	1.239385718299342298e-01	
1  0.0137808887213698612	7.379425529054601807e-01	1.236996554245806679e-01	
1  0.00286930406417436291	7.392242988598126674e-01	1.238622574810213373e-01	
2  0.0095663065605654813	7.383358462102612707e-01	1.241908910239716279e-01	
1  0.0441415059625712841	7.360808310623315753e-01	1.242430991717611566e-01	
1  0.0565073946216131245	7.355262905301008791e-01	1.242709606286413748e-01	
1  0.118121955303836637	7.333981001068595740e-01	1.241102995490735300e-01	
2  0.439221261013760522	7.536089875701207363e-01	1.240827008189477054e-01	
